element,name,target_gw,target_minutes,target_points
29,Albert Sambi Lokonga,17,0,0.0
29,Albert Sambi Lokonga,18,0,0.0
29,Albert Sambi Lokonga,19,0,0.0
29,Albert Sambi Lokonga,20,0,0.0
29,Albert Sambi Lokonga,21,0,0.0
29,Albert Sambi Lokonga,22,0,0.0
29,Albert Sambi Lokonga,23,0,0.0
29,Albert Sambi Lokonga,24,0,0.0
29,Albert Sambi Lokonga,25,0,0.0
29,Albert Sambi Lokonga,26,0,0.0
29,Albert Sambi Lokonga,27,0,0.0
29,Albert Sambi Lokonga,28,0,0.0
29,Albert Sambi Lokonga,29,0,0.0
30,Kai Havertz,6,0,0.0
30,Kai Havertz,7,0,0.0
30,Kai Havertz,8,0,0.0
30,Kai Havertz,9,0,0.0
30,Kai Havertz,10,0,0.0
30,Kai Havertz,11,0,0.0
30,Kai Havertz,12,0,0.0
30,Kai Havertz,13,0,0.0
30,Kai Havertz,14,0,0.0
30,Kai Havertz,15,0,0.0
30,Kai Havertz,16,0,0.0
30,Kai Havertz,17,0,0.0
30,Kai Havertz,18,0,0.0
30,Kai Havertz,19,0,0.0
30,Kai Havertz,20,0,0.0
30,Kai Havertz,21,0,0.0
30,Kai Havertz,22,0,0.0
30,Kai Havertz,23,0,0.0
30,Kai Havertz,24,60,2.0
30,Kai Havertz,25,66,5.0
30,Kai Havertz,26,0,0.0
30,Kai Havertz,27,0,0.0
30,Kai Havertz,28,14,1.0
30,Kai Havertz,29,31,1.0
31,Gabriel Fernando de Jesus,6,0,0.0
31,Gabriel Fernando de Jesus,7,0,0.0
31,Gabriel Fernando de Jesus,8,0,0.0
31,Gabriel Fernando de Jesus,9,0,0.0
31,Gabriel Fernando de Jesus,10,0,0.0
31,Gabriel Fernando de Jesus,11,0,0.0
31,Gabriel Fernando de Jesus,12,0,0.0
31,Gabriel Fernando de Jesus,13,0,0.0
31,Gabriel Fernando de Jesus,14,0,0.0
31,Gabriel Fernando de Jesus,15,0,0.0
31,Gabriel Fernando de Jesus,16,9,1.0
31,Gabriel Fernando de Jesus,17,25,1.0
31,Gabriel Fernando de Jesus,18,19,1.0
31,Gabriel Fernando de Jesus,19,13,4.0
31,Gabriel Fernando de Jesus,20,24,1.0
31,Gabriel Fernando de Jesus,21,26,1.0
31,Gabriel Fernando de Jesus,22,33,1.0
31,Gabriel Fernando de Jesus,23,57,1.0
31,Gabriel Fernando de Jesus,24,14,5.0
31,Gabriel Fernando de Jesus,25,59,1.0
31,Gabriel Fernando de Jesus,26,25,0.0
31,Gabriel Fernando de Jesus,27,0,0.0
31,Gabriel Fernando de Jesus,28,0,0.0
31,Gabriel Fernando de Jesus,29,0,0.0
32,Emiliano Martínez Romero,6,90,3.0
32,Emiliano Martínez Romero,7,90,1.0
32,Emiliano Martínez Romero,8,90,2.0
32,Emiliano Martínez Romero,9,90,8.0
32,Emiliano Martínez Romero,10,90,1.0
32,Emiliano Martínez Romero,11,90,14.0
32,Emiliano Martínez Romero,12,90,3.0
32,Emiliano Martínez Romero,13,90,7.0
32,Emiliano Martínez Romero,14,0,0.0
32,Emiliano Martínez Romero,15,90,4.0
32,Emiliano Martínez Romero,16,0,0.0
32,Emiliano Martínez Romero,17,90,3.0
32,Emiliano Martínez Romero,18,90,2.0
32,Emiliano Martínez Romero,19,90,1.0
32,Emiliano Martínez Romero,20,90,3.0
32,Emiliano Martínez Romero,21,45,1.0
32,Emiliano Martínez Romero,22,90,2.0
32,Emiliano Martínez Romero,23,90,10.0
32,Emiliano Martínez Romero,24,90,2.0
32,Emiliano Martínez Romero,25,90,6.0
32,Emiliano Martínez Romero,26,90,8.0
32,Emiliano Martínez Romero,27,90,3.0
32,Emiliano Martínez Romero,28,90,1.0
32,Emiliano Martínez Romero,29,90,1.0
33,Marco Bizot,6,0,0.0
33,Marco Bizot,7,0,0.0
33,Marco Bizot,8,0,0.0
33,Marco Bizot,9,0,0.0
33,Marco Bizot,10,0,0.0
33,Marco Bizot,11,0,0.0
33,Marco Bizot,12,0,0.0
33,Marco Bizot,13,0,0.0
33,Marco Bizot,14,90,1.0
33,Marco Bizot,15,0,0.0
33,Marco Bizot,16,90,1.0
33,Marco Bizot,17,0,0.0
33,Marco Bizot,18,0,0.0
33,Marco Bizot,19,0,0.0
33,Marco Bizot,20,0,0.0
33,Marco Bizot,21,45,2.0
33,Marco Bizot,22,0,0.0
33,Marco Bizot,23,0,0.0
33,Marco Bizot,24,0,0.0
33,Marco Bizot,25,0,0.0
33,Marco Bizot,26,0,0.0
33,Marco Bizot,27,0,0.0
33,Marco Bizot,28,0,0.0
33,Marco Bizot,29,0,0.0
34,Joe Gauci,6,0,0.0
34,Joe Gauci,7,0,0.0
34,Joe Gauci,8,0,0.0
34,Joe Gauci,9,0,0.0
34,Joe Gauci,10,0,0.0
34,Joe Gauci,11,0,0.0
34,Joe Gauci,12,0,0.0
34,Joe Gauci,13,0,0.0
34,Joe Gauci,14,0,0.0
34,Joe Gauci,15,0,0.0
34,Joe Gauci,16,0,0.0
34,Joe Gauci,17,0,0.0
34,Joe Gauci,18,0,0.0
34,Joe Gauci,19,0,0.0
34,Joe Gauci,20,0,0.0
34,Joe Gauci,21,0,0.0
34,Joe Gauci,22,0,0.0
34,Joe Gauci,23,0,0.0
34,Joe Gauci,24,0,0.0
34,Joe Gauci,25,0,0.0
34,Joe Gauci,26,0,0.0
34,Joe Gauci,27,0,0.0
34,Joe Gauci,28,0,0.0
34,Joe Gauci,29,0,0.0
35,Filip Marschall,6,0,0.0
35,Filip Marschall,7,0,0.0
35,Filip Marschall,8,0,0.0
35,Filip Marschall,9,0,0.0
35,Filip Marschall,10,0,0.0
35,Filip Marschall,11,0,0.0
35,Filip Marschall,12,0,0.0
35,Filip Marschall,13,0,0.0
35,Filip Marschall,14,0,0.0
35,Filip Marschall,15,0,0.0
35,Filip Marschall,16,0,0.0
35,Filip Marschall,17,0,0.0
35,Filip Marschall,18,0,0.0
35,Filip Marschall,19,0,0.0
35,Filip Marschall,20,0,0.0
35,Filip Marschall,21,0,0.0
35,Filip Marschall,22,0,0.0
35,Filip Marschall,23,0,0.0
35,Filip Marschall,24,0,0.0
35,Filip Marschall,25,0,0.0
35,Filip Marschall,26,0,0.0
35,Filip Marschall,27,0,0.0
35,Filip Marschall,28,0,0.0
35,Filip Marschall,29,0,0.0
36,Matty Cash,6,90,2.0
36,Matty Cash,7,83,2.0
36,Matty Cash,8,90,2.0
36,Matty Cash,9,90,15.0
36,Matty Cash,10,90,0.0
36,Matty Cash,11,90,6.0
36,Matty Cash,12,90,2.0
36,Matty Cash,13,90,6.0
36,Matty Cash,14,90,4.0
36,Matty Cash,15,86,9.0
36,Matty Cash,16,90,0.0
36,Matty Cash,17,90,2.0
36,Matty Cash,18,90,1.0
36,Matty Cash,19,0,0.0
36,Matty Cash,20,89,5.0
36,Matty Cash,21,90,6.0
36,Matty Cash,22,90,2.0
36,Matty Cash,23,90,6.0
36,Matty Cash,24,90,2.0
36,Matty Cash,25,90,2.0
36,Matty Cash,26,0,0.0
36,Matty Cash,27,86,2.0
36,Matty Cash,28,90,0.0
36,Matty Cash,29,45,-1.0
37,Lucas Digne,6,90,5.0
37,Lucas Digne,7,90,1.0
37,Lucas Digne,8,81,5.0
37,Lucas Digne,9,85,6.0
37,Lucas Digne,10,74,1.0
37,Lucas Digne,11,90,9.0
37,Lucas Digne,12,45,1.0
37,Lucas Digne,13,90,7.0
37,Lucas Digne,14,20,1.0
37,Lucas Digne,15,0,0.0
37,Lucas Digne,16,15,1.0
37,Lucas Digne,17,15,1.0
37,Lucas Digne,18,7,1.0
37,Lucas Digne,19,90,0.0
37,Lucas Digne,20,21,1.0
37,Lucas Digne,21,72,9.0
37,Lucas Digne,22,17,1.0
37,Lucas Digne,23,15,3.0
37,Lucas Digne,24,0,0.0
37,Lucas Digne,25,85,4.0
37,Lucas Digne,26,0,0.0
37,Lucas Digne,27,0,0.0
37,Lucas Digne,28,69,2.0
37,Lucas Digne,29,0,0.0
38,Ezri Konsa Ngoyo,6,90,2.0
38,Ezri Konsa Ngoyo,7,90,2.0
38,Ezri Konsa Ngoyo,8,90,2.0
38,Ezri Konsa Ngoyo,9,90,8.0
38,Ezri Konsa Ngoyo,10,90,1.0
38,Ezri Konsa Ngoyo,11,90,6.0
38,Ezri Konsa Ngoyo,12,90,2.0
38,Ezri Konsa Ngoyo,13,90,8.0
38,Ezri Konsa Ngoyo,14,90,1.0
38,Ezri Konsa Ngoyo,15,90,2.0
38,Ezri Konsa Ngoyo,16,90,1.0
38,Ezri Konsa Ngoyo,17,90,2.0
38,Ezri Konsa Ngoyo,18,90,4.0
38,Ezri Konsa Ngoyo,19,90,0.0
38,Ezri Konsa Ngoyo,20,90,2.0
38,Ezri Konsa Ngoyo,21,90,7.0
38,Ezri Konsa Ngoyo,22,90,2.0
38,Ezri Konsa Ngoyo,23,90,6.0
38,Ezri Konsa Ngoyo,24,90,2.0
38,Ezri Konsa Ngoyo,25,90,2.0
38,Ezri Konsa Ngoyo,26,90,6.0
38,Ezri Konsa Ngoyo,27,90,7.0
38,Ezri Konsa Ngoyo,28,90,1.0
38,Ezri Konsa Ngoyo,29,90,0.0
39,Ian Maatsen,6,0,0.0
39,Ian Maatsen,7,1,1.0
39,Ian Maatsen,8,8,1.0
39,Ian Maatsen,9,4,1.0
39,Ian Maatsen,10,15,1.0
39,Ian Maatsen,11,0,0.0
39,Ian Maatsen,12,45,1.0
39,Ian Maatsen,13,0,0.0
39,Ian Maatsen,14,69,1.0
39,Ian Maatsen,15,90,2.0
39,Ian Maatsen,16,74,1.0
39,Ian Maatsen,17,74,2.0
39,Ian Maatsen,18,82,2.0
39,Ian Maatsen,19,0,0.0
39,Ian Maatsen,20,68,2.0
39,Ian Maatsen,21,17,1.0
39,Ian Maatsen,22,72,2.0
39,Ian Maatsen,23,90,5.0
39,Ian Maatsen,24,90,2.0
39,Ian Maatsen,25,13,1.0
39,Ian Maatsen,26,90,8.0
39,Ian Maatsen,27,90,2.0
39,Ian Maatsen,28,20,1.0
39,Ian Maatsen,29,90,0.0
40,Tyrone Mings,6,31,1.0
40,Tyrone Mings,7,0,0.0
40,Tyrone Mings,8,0,0.0
40,Tyrone Mings,9,0,0.0
40,Tyrone Mings,10,16,1.0
40,Tyrone Mings,11,0,0.0
40,Tyrone Mings,12,0,0.0
40,Tyrone Mings,13,0,0.0
40,Tyrone Mings,14,0,0.0
40,Tyrone Mings,15,0,0.0
40,Tyrone Mings,16,0,0.0
40,Tyrone Mings,17,0,0.0
40,Tyrone Mings,18,0,0.0
40,Tyrone Mings,19,0,0.0
40,Tyrone Mings,20,0,0.0
40,Tyrone Mings,21,0,0.0
40,Tyrone Mings,22,0,0.0
40,Tyrone Mings,23,15,1.0
40,Tyrone Mings,24,0,0.0
40,Tyrone Mings,25,90,2.0
40,Tyrone Mings,26,90,12.0
40,Tyrone Mings,27,90,2.0
40,Tyrone Mings,28,0,0.0
40,Tyrone Mings,29,90,0.0
41,Pau Torres,6,58,1.0
41,Pau Torres,7,90,4.0
41,Pau Torres,8,90,2.0
41,Pau Torres,9,90,8.0
41,Pau Torres,10,73,1.0
41,Pau Torres,11,90,6.0
41,Pau Torres,12,90,4.0
41,Pau Torres,13,90,6.0
41,Pau Torres,14,90,-1.0
41,Pau Torres,15,85,5.0
41,Pau Torres,16,0,0.0
41,Pau Torres,17,0,0.0
41,Pau Torres,18,0,0.0
41,Pau Torres,19,0,0.0
41,Pau Torres,20,0,0.0
41,Pau Torres,21,0,0.0
41,Pau Torres,22,90,2.0
41,Pau Torres,23,74,6.0
41,Pau Torres,24,90,2.0
41,Pau Torres,25,0,0.0
41,Pau Torres,26,0,0.0
41,Pau Torres,27,0,0.0
41,Pau Torres,28,90,1.0
41,Pau Torres,29,0,0.0
42,Andrés García,6,0,0.0
42,Andrés García,7,0,0.0
42,Andrés García,8,0,0.0
42,Andrés García,9,0,0.0
42,Andrés García,10,0,0.0
42,Andrés García,11,0,0.0
42,Andrés García,12,0,0.0
42,Andrés García,13,0,0.0
42,Andrés García,14,0,0.0
42,Andrés García,15,0,0.0
42,Andrés García,16,0,0.0
42,Andrés García,17,0,0.0
42,Andrés García,18,0,0.0
42,Andrés García,19,29,0.0
42,Andrés García,20,1,1.0
42,Andrés García,21,0,0.0
42,Andrés García,22,0,0.0
42,Andrés García,23,0,0.0
42,Andrés García,24,0,0.0
42,Andrés García,25,0,0.0
42,Andrés García,26,0,0.0
42,Andrés García,27,3,1.0
42,Andrés García,28,0,0.0
42,Andrés García,29,0,0.0
43,Álex Moreno Lopera,6,0,0.0
43,Álex Moreno Lopera,7,0,0.0
43,Álex Moreno Lopera,8,0,0.0
43,Álex Moreno Lopera,9,0,0.0
43,Álex Moreno Lopera,10,0,0.0
43,Álex Moreno Lopera,11,0,0.0
43,Álex Moreno Lopera,12,0,0.0
43,Álex Moreno Lopera,13,0,0.0
43,Álex Moreno Lopera,14,0,0.0
43,Álex Moreno Lopera,15,0,0.0
43,Álex Moreno Lopera,16,0,0.0
43,Álex Moreno Lopera,17,0,0.0
43,Álex Moreno Lopera,18,0,0.0
43,Álex Moreno Lopera,19,0,0.0
43,Álex Moreno Lopera,20,0,0.0
43,Álex Moreno Lopera,21,0,0.0
43,Álex Moreno Lopera,22,0,0.0
43,Álex Moreno Lopera,23,0,0.0
43,Álex Moreno Lopera,24,0,0.0
43,Álex Moreno Lopera,25,0,0.0
43,Álex Moreno Lopera,26,0,0.0
43,Álex Moreno Lopera,27,0,0.0
43,Álex Moreno Lopera,28,0,0.0
43,Álex Moreno Lopera,29,0,0.0
44,Lamare Bogarde,6,81,2.0
44,Lamare Bogarde,7,89,2.0
44,Lamare Bogarde,8,0,0.0
44,Lamare Bogarde,9,0,0.0
44,Lamare Bogarde,10,0,0.0
44,Lamare Bogarde,11,9,1.0
44,Lamare Bogarde,12,6,1.0
44,Lamare Bogarde,13,2,1.0
44,Lamare Bogarde,14,4,1.0
44,Lamare Bogarde,15,15,1.0
44,Lamare Bogarde,16,0,0.0
44,Lamare Bogarde,17,2,0.0
44,Lamare Bogarde,18,7,1.0
44,Lamare Bogarde,19,90,-1.0
44,Lamare Bogarde,20,7,0.0
44,Lamare Bogarde,21,8,1.0
44,Lamare Bogarde,22,72,1.0
44,Lamare Bogarde,23,16,1.0
44,Lamare Bogarde,24,45,1.0
44,Lamare Bogarde,25,4,1.0
44,Lamare Bogarde,26,90,7.0
44,Lamare Bogarde,27,3,1.0
44,Lamare Bogarde,28,0,0.0
44,Lamare Bogarde,29,45,0.0
45,Lino da Cruz Sousa,6,0,0.0
45,Lino da Cruz Sousa,7,0,0.0
45,Lino da Cruz Sousa,8,0,0.0
45,Lino da Cruz Sousa,9,0,0.0
45,Lino da Cruz Sousa,10,0,0.0
45,Lino da Cruz Sousa,11,0,0.0
45,Lino da Cruz Sousa,12,0,0.0
45,Lino da Cruz Sousa,13,0,0.0
45,Lino da Cruz Sousa,14,0,0.0
45,Lino da Cruz Sousa,15,0,0.0
45,Lino da Cruz Sousa,16,0,0.0
45,Lino da Cruz Sousa,17,0,0.0
45,Lino da Cruz Sousa,18,0,0.0
45,Lino da Cruz Sousa,19,0,0.0
45,Lino da Cruz Sousa,20,0,0.0
45,Lino da Cruz Sousa,21,0,0.0
45,Lino da Cruz Sousa,22,0,0.0
45,Lino da Cruz Sousa,23,0,0.0
45,Lino da Cruz Sousa,24,0,0.0
45,Lino da Cruz Sousa,25,0,0.0
45,Lino da Cruz Sousa,26,0,0.0
45,Lino da Cruz Sousa,27,0,0.0
45,Lino da Cruz Sousa,28,0,0.0
45,Lino da Cruz Sousa,29,0,0.0
46,Yasin Özcan,6,0,0.0
46,Yasin Özcan,7,0,0.0
46,Yasin Özcan,8,0,0.0
46,Yasin Özcan,9,0,0.0
46,Yasin Özcan,10,0,0.0
46,Yasin Özcan,11,0,0.0
46,Yasin Özcan,12,0,0.0
46,Yasin Özcan,13,0,0.0
46,Yasin Özcan,14,0,0.0
46,Yasin Özcan,15,0,0.0
46,Yasin Özcan,16,0,0.0
46,Yasin Özcan,17,0,0.0
46,Yasin Özcan,18,0,0.0
46,Yasin Özcan,19,0,0.0
46,Yasin Özcan,20,0,0.0
46,Yasin Özcan,21,0,0.0
46,Yasin Özcan,22,0,0.0
46,Yasin Özcan,23,0,0.0
46,Yasin Özcan,24,0,0.0
46,Yasin Özcan,25,0,0.0
46,Yasin Özcan,26,0,0.0
46,Yasin Özcan,27,0,0.0
46,Yasin Özcan,28,0,0.0
46,Yasin Özcan,29,0,0.0
47,Morgan Rogers,6,90,5.0
47,Morgan Rogers,7,90,5.0
47,Morgan Rogers,8,90,7.0
47,Morgan Rogers,9,90,3.0
47,Morgan Rogers,10,90,1.0
47,Morgan Rogers,11,85,2.0
47,Morgan Rogers,12,90,15.0
47,Morgan Rogers,13,90,3.0
47,Morgan Rogers,14,90,6.0
47,Morgan Rogers,15,90,2.0
47,Morgan Rogers,16,90,15.0
47,Morgan Rogers,17,90,15.0
47,Morgan Rogers,18,90,1.0
47,Morgan Rogers,19,81,1.0
47,Morgan Rogers,20,90,5.0
47,Morgan Rogers,21,90,3.0
47,Morgan Rogers,22,90,2.0
47,Morgan Rogers,23,90,8.0
47,Morgan Rogers,24,90,2.0
47,Morgan Rogers,25,90,10.0
47,Morgan Rogers,26,90,2.0
47,Morgan Rogers,27,90,2.0
47,Morgan Rogers,28,90,2.0
47,Morgan Rogers,29,90,1.0
48,Youri Tielemans,6,0,0.0
48,Youri Tielemans,7,0,0.0
48,Youri Tielemans,8,0,0.0
48,Youri Tielemans,9,0,0.0
48,Youri Tielemans,10,0,0.0
48,Youri Tielemans,11,19,4.0
48,Youri Tielemans,12,83,2.0
48,Youri Tielemans,13,74,3.0
48,Youri Tielemans,14,20,1.0
48,Youri Tielemans,15,90,2.0
48,Youri Tielemans,16,90,6.0
48,Youri Tielemans,17,90,2.0
48,Youri Tielemans,18,90,7.0
48,Youri Tielemans,19,81,2.0
48,Youri Tielemans,20,90,7.0
48,Youri Tielemans,21,90,3.0
48,Youri Tielemans,22,90,2.0
48,Youri Tielemans,23,73,3.0
48,Youri Tielemans,24,0,0.0
48,Youri Tielemans,25,0,0.0
48,Youri Tielemans,26,0,0.0
48,Youri Tielemans,27,0,0.0
48,Youri Tielemans,28,0,0.0
48,Youri Tielemans,29,0,0.0
49,Leon Bailey,6,0,0.0
49,Leon Bailey,7,0,0.0
49,Leon Bailey,8,0,0.0
49,Leon Bailey,9,0,0.0
49,Leon Bailey,10,0,0.0
49,Leon Bailey,11,0,0.0
49,Leon Bailey,12,0,0.0
49,Leon Bailey,13,0,0.0
49,Leon Bailey,14,0,0.0
49,Leon Bailey,15,0,0.0
49,Leon Bailey,16,0,0.0
49,Leon Bailey,17,0,0.0
49,Leon Bailey,18,0,0.0
49,Leon Bailey,19,0,0.0
49,Leon Bailey,20,0,0.0
49,Leon Bailey,21,0,0.0
49,Leon Bailey,22,0,0.0
49,Leon Bailey,23,31,1.0
49,Leon Bailey,24,45,1.0
49,Leon Bailey,25,24,1.0
49,Leon Bailey,26,30,1.0
49,Leon Bailey,27,60,2.0
49,Leon Bailey,28,30,0.0
49,Leon Bailey,29,62,5.0
50,Emiliano Buendía Stati,6,45,12.0
50,Emiliano Buendía Stati,7,33,0.0
50,Emiliano Buendía Stati,8,29,7.0
50,Emiliano Buendía Stati,9,28,4.0
50,Emiliano Buendía Stati,10,0,0.0
50,Emiliano Buendía Stati,11,70,11.0
50,Emiliano Buendía Stati,12,45,1.0
50,Emiliano Buendía Stati,13,53,1.0
50,Emiliano Buendía Stati,14,4,1.0
50,Emiliano Buendía Stati,15,3,6.0
50,Emiliano Buendía Stati,16,15,1.0
50,Emiliano Buendía Stati,17,6,1.0
50,Emiliano Buendía Stati,18,58,3.0
50,Emiliano Buendía Stati,19,60,2.0
50,Emiliano Buendía Stati,20,68,2.0
50,Emiliano Buendía Stati,21,25,1.0
50,Emiliano Buendía Stati,22,90,2.0
50,Emiliano Buendía Stati,23,74,11.0
50,Emiliano Buendía Stati,24,90,2.0
50,Emiliano Buendía Stati,25,65,1.0
50,Emiliano Buendía Stati,26,59,1.0
50,Emiliano Buendía Stati,27,74,1.0
50,Emiliano Buendía Stati,28,69,1.0
50,Emiliano Buendía Stati,29,62,2.0
51,Samuel Iling-Junior,6,0,0.0
51,Samuel Iling-Junior,7,0,0.0
51,Samuel Iling-Junior,8,0,0.0
51,Samuel Iling-Junior,9,0,0.0
51,Samuel Iling-Junior,10,0,0.0
51,Samuel Iling-Junior,11,0,0.0
51,Samuel Iling-Junior,12,0,0.0
51,Samuel Iling-Junior,13,0,0.0
51,Samuel Iling-Junior,14,0,0.0
51,Samuel Iling-Junior,15,0,0.0
51,Samuel Iling-Junior,16,0,0.0
51,Samuel Iling-Junior,17,0,0.0
51,Samuel Iling-Junior,18,0,0.0
51,Samuel Iling-Junior,19,0,0.0
51,Samuel Iling-Junior,20,0,0.0
51,Samuel Iling-Junior,21,0,0.0
51,Samuel Iling-Junior,22,0,0.0
51,Samuel Iling-Junior,23,0,0.0
51,Samuel Iling-Junior,24,0,0.0
51,Samuel Iling-Junior,25,0,0.0
51,Samuel Iling-Junior,26,0,0.0
51,Samuel Iling-Junior,27,0,0.0
51,Samuel Iling-Junior,28,0,0.0
51,Samuel Iling-Junior,29,0,0.0
52,Jacob Ramsey,6,0,0.0
52,Jacob Ramsey,7,0,0.0
52,Jacob Ramsey,8,20,1.0
52,Jacob Ramsey,9,0,0.0
52,Jacob Ramsey,10,45,0.0
52,Jacob Ramsey,11,66,2.0
52,Jacob Ramsey,12,0,0.0
52,Jacob Ramsey,13,19,1.0
52,Jacob Ramsey,14,0,0.0
52,Jacob Ramsey,15,90,1.0
52,Jacob Ramsey,16,0,0.0
52,Jacob Ramsey,17,88,2.0
52,Jacob Ramsey,18,67,2.0
52,Jacob Ramsey,19,10,1.0
52,Jacob Ramsey,20,27,1.0
52,Jacob Ramsey,21,14,1.0
52,Jacob Ramsey,22,0,0.0
52,Jacob Ramsey,23,42,1.0
52,Jacob Ramsey,24,90,1.0
52,Jacob Ramsey,25,3,1.0
52,Jacob Ramsey,26,74,7.0
52,Jacob Ramsey,27,90,6.0
52,Jacob Ramsey,28,45,6.0
52,Jacob Ramsey,29,45,-2.0
53,Donyell Malen,6,7,1.0
53,Donyell Malen,7,83,15.0
53,Donyell Malen,8,60,2.0
53,Donyell Malen,9,4,1.0
53,Donyell Malen,10,31,1.0
53,Donyell Malen,11,9,6.0
53,Donyell Malen,12,45,4.0
53,Donyell Malen,13,74,3.0
53,Donyell Malen,14,13,6.0
53,Donyell Malen,15,24,1.0
53,Donyell Malen,16,26,1.0
53,Donyell Malen,17,15,1.0
53,Donyell Malen,18,58,1.0
53,Donyell Malen,19,29,4.0
53,Donyell Malen,20,7,1.0
53,Donyell Malen,21,17,1.0
53,Donyell Malen,22,0,0.0
53,Donyell Malen,23,0,0.0
53,Donyell Malen,24,0,0.0
53,Donyell Malen,25,0,0.0
53,Donyell Malen,26,0,0.0
53,Donyell Malen,27,0,0.0
53,Donyell Malen,28,0,0.0
53,Donyell Malen,29,0,0.0
54,John McGinn,6,71,6.0
54,John McGinn,7,66,3.0
54,John McGinn,8,90,2.0
54,John McGinn,9,73,3.0
54,John McGinn,10,58,1.0
54,John McGinn,11,70,3.0
54,John McGinn,12,67,1.0
54,John McGinn,13,90,9.0
54,John McGinn,14,76,1.0
54,John McGinn,15,74,2.0
54,John McGinn,16,90,2.0
54,John McGinn,17,83,5.0
54,John McGinn,18,58,1.0
54,John McGinn,19,45,1.0
54,John McGinn,20,82,15.0
54,John McGinn,21,72,3.0
54,John McGinn,22,17,1.0
54,John McGinn,23,0,0.0
54,John McGinn,24,0,0.0
54,John McGinn,25,0,0.0
54,John McGinn,26,0,0.0
54,John McGinn,27,0,0.0
54,John McGinn,28,0,0.0
54,John McGinn,29,0,0.0
55,Ross Barkley,6,0,0.0
55,Ross Barkley,7,6,1.0
55,Ross Barkley,8,8,1.0
55,Ross Barkley,9,16,1.0
55,Ross Barkley,10,31,1.0
55,Ross Barkley,11,19,6.0
55,Ross Barkley,12,22,4.0
55,Ross Barkley,13,12,1.0
55,Ross Barkley,14,0,0.0
55,Ross Barkley,15,0,0.0
55,Ross Barkley,16,0,0.0
55,Ross Barkley,17,0,0.0
55,Ross Barkley,18,0,0.0
55,Ross Barkley,19,0,0.0
55,Ross Barkley,20,0,0.0
55,Ross Barkley,21,0,0.0
55,Ross Barkley,22,0,0.0
55,Ross Barkley,23,0,0.0
55,Ross Barkley,24,0,0.0
55,Ross Barkley,25,13,1.0
55,Ross Barkley,26,30,1.0
55,Ross Barkley,27,29,1.0
55,Ross Barkley,28,30,1.0
55,Ross Barkley,29,27,1.0
56,Enzo Barrenechea,6,0,0.0
56,Enzo Barrenechea,7,0,0.0
56,Enzo Barrenechea,8,0,0.0
56,Enzo Barrenechea,9,0,0.0
56,Enzo Barrenechea,10,0,0.0
56,Enzo Barrenechea,11,0,0.0
56,Enzo Barrenechea,12,0,0.0
56,Enzo Barrenechea,13,0,0.0
56,Enzo Barrenechea,14,0,0.0
56,Enzo Barrenechea,15,0,0.0
56,Enzo Barrenechea,16,0,0.0
56,Enzo Barrenechea,17,0,0.0
56,Enzo Barrenechea,18,0,0.0
56,Enzo Barrenechea,19,0,0.0
56,Enzo Barrenechea,20,0,0.0
56,Enzo Barrenechea,21,0,0.0
56,Enzo Barrenechea,22,0,0.0
56,Enzo Barrenechea,23,0,0.0
56,Enzo Barrenechea,24,0,0.0
56,Enzo Barrenechea,25,0,0.0
56,Enzo Barrenechea,26,0,0.0
56,Enzo Barrenechea,27,0,0.0
56,Enzo Barrenechea,28,0,0.0
56,Enzo Barrenechea,29,0,0.0
57,Lewis Dobbin,6,0,0.0
57,Lewis Dobbin,7,0,0.0
57,Lewis Dobbin,8,0,0.0
57,Lewis Dobbin,9,0,0.0
57,Lewis Dobbin,10,0,0.0
57,Lewis Dobbin,11,0,0.0
57,Lewis Dobbin,12,0,0.0
57,Lewis Dobbin,13,0,0.0
57,Lewis Dobbin,14,0,0.0
57,Lewis Dobbin,15,0,0.0
57,Lewis Dobbin,16,0,0.0
57,Lewis Dobbin,17,0,0.0
57,Lewis Dobbin,18,0,0.0
57,Lewis Dobbin,19,0,0.0
57,Lewis Dobbin,20,0,0.0
57,Lewis Dobbin,21,0,0.0
57,Lewis Dobbin,22,0,0.0
57,Lewis Dobbin,23,0,0.0
57,Lewis Dobbin,24,0,0.0
57,Lewis Dobbin,25,0,0.0
57,Lewis Dobbin,26,0,0.0
57,Lewis Dobbin,27,0,0.0
57,Lewis Dobbin,28,0,0.0
57,Lewis Dobbin,29,0,0.0
58,Boubacar Kamara,6,18,1.0
58,Boubacar Kamara,7,90,5.0
58,Boubacar Kamara,8,90,2.0
58,Boubacar Kamara,9,90,2.0
58,Boubacar Kamara,10,90,2.0
58,Boubacar Kamara,11,80,2.0
58,Boubacar Kamara,12,90,4.0
58,Boubacar Kamara,13,87,11.0
58,Boubacar Kamara,14,69,2.0
58,Boubacar Kamara,15,90,10.0
58,Boubacar Kamara,16,90,1.0
58,Boubacar Kamara,17,87,2.0
58,Boubacar Kamara,18,82,1.0
58,Boubacar Kamara,19,0,0.0
58,Boubacar Kamara,20,90,4.0
58,Boubacar Kamara,21,81,3.0
58,Boubacar Kamara,22,0,0.0
58,Boubacar Kamara,23,0,0.0
58,Boubacar Kamara,24,0,0.0
58,Boubacar Kamara,25,0,0.0
58,Boubacar Kamara,26,0,0.0
58,Boubacar Kamara,27,0,0.0
58,Boubacar Kamara,28,0,0.0
58,Boubacar Kamara,29,0,0.0
59,Amadou Onana,6,0,0.0
